match_name,url,match_country,venue,team1_name,team1_score,team2_name,team2_score,pid,name,team_name,out_by,runs_scored,balls_faced,fours,sixes,strike_rate,overs,maiden,runs_given,wickets,no_balls,wide_balls,CROST,extras
"India vs Sri Lanka, 3rd ODI",59979/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2023,india-2023,"Greenfield International Stadium, Thiruvananthapuram",India,390,Sri Lanka,73,10928,Lahiru Kumara,Sri Lanka,b Kuldeep Yadav,9,19,2,0,47.37,10,1,87,2,0,1,0,0
"India vs Sri Lanka, 3rd ODI",59979/ind-vs-sl-3rd-odi-sri-lanka-tour-of-india-2023,india-2023,"Greenfield International Stadium, Thiruvananthapuram",India,390,Sri Lanka,73,14251,Dunith Wellalage,Sri Lanka,c Suryakumar Yadav b Shami,3,13,0,0,23.08,0,0,0,0,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,8540,Litton Das,Bangladesh,c Rahul b Washington Sundar,41,63,3,1,65.08,0,0,0,0,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,8237,Anamul Haque,Bangladesh,c Washington Sundar b Siraj,14,29,2,0,48.28,0,0,0,0,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,9864,Najmul Hossain Shanto,Bangladesh,c Rohit b D Chahar,0,1,0,0,0.00,0,0,0,0,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,544,Shakib Al Hasan,Bangladesh,c Kohli b Washington Sundar,29,38,3,0,76.32,10,2,36,5,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,394,Mushfiqur Rahim,Bangladesh,b Siraj,18,45,0,0,40.00,0,0,0,0,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,1121,Mahmudullah,Bangladesh,lbw b Thakur,14,35,0,0,40.00,0,0,0,0,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,11984,Afif Hossain,Bangladesh,c Siraj b Kuldeep Sen,6,12,0,0,50.00,0,0,0,0,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,11081,Mehidy Hasan Miraz,Bangladesh,not out,38,39,4,2,97.44,9,1,43,1,0,3,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,9863,Mustafizur Rahman,Bangladesh,not out,10,11,2,0,90.91,7,1,19,0,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,13226,Hasan Mahmud,Bangladesh,lbw b Siraj,0,2,0,0,0.00,7,1,40,0,0,4,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,11786,Ebadot Hossain,Bangladesh,hit wkt b Kuldeep Sen,0,3,0,0,0.00,8.2,0,47,4,1,5,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,576,Rohit,India,b Shakib,27,31,4,1,87.10,0,0,0,0,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,1446,Dhawan,India,b Mehidy Hasan Miraz,7,17,1,0,41.18,0,0,0,0,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,1413,Kohli,India,c Litton Das b Shakib,9,15,1,0,60.00,0,0,0,0,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,9428,Shreyas Iyer,India,c Mushfiqur Rahim b Ebadot Hossain,24,39,2,0,61.54,0,0,0,0,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,8733,Rahul,India,c Anamul b Ebadot Hossain,73,70,5,4,104.29,0,0,0,0,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,10945,Washington Sundar,India,c Ebadot Hossain b Shakib,19,43,0,0,44.19,5,0,17,2,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,14606,Shahbaz Ahmed,India,c Shakib b Ebadot Hossain,0,4,0,0,0.00,9,0,39,0,0,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,7836,Deepak Chahar,India,lbw b Shakib,0,3,0,0,0.00,8,1,32,1,2,0,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,8683,Shardul Thakur,India,b Shakib,2,3,0,0,66.67,9,1,21,1,0,1,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,10808,Mohammed Siraj,India,c Mahmudullah b Ebadot Hossain,9,20,1,0,45.00,10,1,32,3,0,2,0,0
"Bangladesh vs India, 1st ODI",56955/ban-vs-ind-1st-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",India,186,Bangladesh,187,14336,Kuldeep Sen,India,not out,2,4,0,0,50.00,5,0,37,2,0,3,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,9864,Shanto,Bangladesh,b Umran Malik,21,35,3,0,60.00,0,0,0,0,0,0,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,8540,Litton Das,Bangladesh,b Siraj,7,23,1,0,30.43,0,0,0,0,0,0,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,8237,Anamul,Bangladesh,lbw b Siraj,11,9,2,0,122.22,0,0,0,0,0,0,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,544,Shakib Al Hasan,Bangladesh,c Dhawan b Washington Sundar,8,20,1,0,40.00,10,1,39,2,0,1,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,394,Mushfiqur Rahim,Bangladesh,c Dhawan b Washington Sundar,12,24,2,0,50.00,0,0,0,0,0,0,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,1121,Mahmudullah,Bangladesh,c Rahul b Umran Malik,77,96,7,0,80.21,3.5,0,33,1,0,3,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,11984,Afif Hossain,Bangladesh,b Washington Sundar,0,1,0,0,0.00,0,0,0,0,0,0,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,11081,Mehidy Hasan Miraz,Bangladesh,not out,100,83,8,4,120.48,6.1,0,46,2,2,0,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,8543,Nasum Ahmed,Bangladesh,not out,18,11,2,1,163.64,10,0,54,0,0,3,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,11786,Ebadot Hossain,Bangladesh,None,-1,0,0,0,0,10,0,45,3,0,3,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,9863,Mustafizur Rahman,Bangladesh,None,-1,0,0,0,0,10,1,43,1,0,1,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,576,Rohit Sharma,India,not out,51,28,3,5,182.14,0,0,0,0,0,0,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,1446,Shikhar Dhawan,India,c Mehidy Hasan Miraz b Mustafizur,8,10,1,0,80.00,0,0,0,0,0,0,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,1413,Virat Kohli,India,b Ebadot Hossain,5,6,1,0,83.33,0,0,0,0,0,0,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,9428,Shreyas Iyer,India,c Afif Hossain b Mehidy Hasan Miraz,82,102,6,3,80.39,0,0,0,0,0,0,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,8733,KL Rahul,India,lbw b Mehidy Hasan Miraz,14,28,0,0,50.00,0,0,0,0,0,0,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,10945,Washington Sundar,India,c Litton Das b Shakib,11,19,1,0,57.89,10,0,37,3,0,0,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,8808,Axar Patel,India,c Shakib b Ebadot Hossain,56,56,2,3,100.00,7,0,40,0,0,0,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,8683,Shardul Thakur,India,st Mushfiqur Rahim b Shakib,7,23,0,0,30.43,10,1,47,0,0,2,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,7836,Deepak Chahar,India,c Shanto b Ebadot Hossain,11,18,0,1,61.11,3,0,12,0,0,0,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,10808,Mohammed Siraj,India,b Mahmudullah,2,12,0,0,16.67,10,0,73,2,1,8,0,0
"Bangladesh vs India, 2nd ODI",56962/ban-vs-ind-2nd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Shere Bangla National Stadium, Dhaka",Bangladesh,271,India,266,19027,Umran Malik,India,not out,0,0,0,0,0.00,10,2,58,2,1,1,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,8237,Anamul Haque,Bangladesh,c Siraj b Axar,8,7,0,1,114.29,0,0,0,0,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,8540,Litton Das,Bangladesh,c Thakur b Siraj,29,26,4,1,111.54,0,0,0,0,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,544,Shakib Al Hasan,Bangladesh,b Kuldeep Yadav,43,50,4,0,86.00,10,0,68,2,0,1,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,394,Mushfiqur Rahim,Bangladesh,b Axar,7,13,0,0,53.85,0,0,0,0,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,9869,Yasir Ali,Bangladesh,lbw b Umran Malik,25,30,2,1,83.33,0,0,0,0,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,1121,Mahmudullah,Bangladesh,lbw b Washington Sundar,20,26,1,1,76.92,1,0,11,0,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,11984,Afif Hossain,Bangladesh,c Umran Malik b Thakur,8,12,1,0,66.67,1,0,14,0,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,11081,Mehidy Hasan Miraz,Bangladesh,c Siraj b Thakur,3,5,0,0,60.00,10,0,76,1,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,11786,Ebadot Hossain,Bangladesh,lbw b Thakur,0,3,0,0,0.00,9,0,80,2,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,9863,Mustafizur Rahman,Bangladesh,b Umran Malik,13,17,2,0,76.47,10,0,66,1,0,1,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,8548,Taskin Ahmed,Bangladesh,not out,17,16,0,2,106.25,9,1,89,2,0,2,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,1446,Dhawan,India,lbw b Mehidy Hasan Miraz,3,8,0,0,37.50,0,0,0,0,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,10276,Ishan Kishan,India,c Litton Das b Taskin Ahmed,210,131,24,10,160.31,0,0,0,0,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,1413,Kohli,India,c Mehidy Hasan Miraz b Shakib,113,91,11,2,124.18,0,0,0,0,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,9428,Shreyas Iyer,India,c Litton Das b Ebadot Hossain,3,6,0,0,50.00,0,0,0,0,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,8733,Rahul,India,b Ebadot Hossain,8,10,1,0,80.00,0,0,0,0,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,10945,Washington Sundar,India,b Shakib,37,27,4,1,137.04,1,0,2,1,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,8808,Axar Patel,India,b Taskin Ahmed,20,17,1,1,117.65,5,0,22,2,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,8683,Shardul Thakur,India,c Litton Das b Mustafizur,3,5,0,0,60.00,5,0,30,3,0,2,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,8292,Kuldeep Yadav,India,not out,3,3,0,0,100.00,10,1,53,1,0,1,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,10808,Mohammed Siraj,India,not out,0,2,0,0,0.00,5,0,27,1,0,0,0,0
"Bangladesh vs India, 3rd ODI",56964/ban-vs-ind-3rd-odi-india-tour-of-bangladesh-2022,bangladesh-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,409,Bangladesh,182,19027,Umran Malik,India,None,-1,0,0,0,0,8,0,43,2,1,0,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,11172,Finn Allen,New Zealand,c Pant b Thakur,22,25,2,1,88.00,0,0,0,0,0,0,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,9838,Devon Conway,New Zealand,c Pant b Umran Malik,24,42,3,0,57.14,0,0,0,0,0,0,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,6326,Kane Williamson,New Zealand,not out,94,98,7,1,95.92,0,0,0,0,0,0,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,8216,Tom Latham,New Zealand,not out,145,104,19,5,139.42,0,0,0,0,0,0,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,10713,Daryl Mitchell,New Zealand,c (sub)Deepak Hooda b Umran Malik,11,16,0,1,68.75,0,0,0,0,0,0,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,10693,,,None,-1,0,0,0,0,0,0,0,0,0,0,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,10100,Santner,New Zealand,None,-1,0,0,0,0,10,0,56,0,0,1,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,7625,Milne,New Zealand,None,-1,0,0,0,0,10,0,67,1,0,3,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,9067,Matt Henry,New Zealand,None,-1,0,0,0,0,10,1,48,0,0,2,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,1057,Southee,New Zealand,None,-1,0,0,0,0,10,0,73,3,0,0,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,10692,Lockie Ferguson,New Zealand,None,-1,0,0,0,0,10,1,59,3,0,2,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,1446,Dhawan,India,c Finn Allen b Southee,72,77,13,0,93.51,0,0,0,0,0,0,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,11808,Shubman Gill,India,c Conway b Lockie Ferguson,50,65,1,3,76.92,0,0,0,0,0,0,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,10744,Pant,India,b Lockie Ferguson,15,23,2,0,65.22,0,0,0,0,0,0,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,9428,Shreyas Iyer,India,c Conway b Southee,80,76,4,4,105.26,0,0,0,0,0,0,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,7915,Suryakumar Yadav,India,c Finn Allen b Lockie Ferguson,4,3,1,0,133.33,0,0,0,0,0,0,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,8271,Samson,India,c Glenn Phillips b Milne,36,38,4,0,94.74,0,0,0,0,0,0,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,10945,Washington Sundar,India,not out,37,16,3,3,231.25,10,0,42,0,0,1,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,8683,Shardul Thakur,India,c Latham b Southee,1,2,0,0,50.00,9,1,63,1,0,3,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,19027,Umran Malik,India,None,-1,0,0,0,0,10,0,66,2,1,1,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,13217,Arshdeep Singh,India,None,-1,0,0,0,0,8.1,0,68,0,1,1,0,0
"New Zealand vs India, 1st ODI",49509/nz-vs-ind-1st-odi-india-tour-of-new-zealand-2022,new-zealand-2022,"Eden Park, Auckland",India,306,New Zealand,309,7910,Yuzvendra Chahal,India,None,-1,0,0,0,0,10,0,67,0,0,2,0,0
"India vs South Africa, 1st ODI",50951/ind-vs-rsa-1st-odi-south-africa-tour-of-india-2022,india-2022,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,249,India,240,1446,Shikhar Dhawan,India,b Parnell,4,16,0,0,25.00,0,0,0,0,0,0,0,0
"India vs South Africa, 1st ODI",50951/ind-vs-rsa-1st-odi-south-africa-tour-of-india-2022,india-2022,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,249,India,240,11808,Shubman Gill,India,b Rabada,3,7,0,0,42.86,0,0,0,0,0,0,0,0
"India vs South Africa, 1st ODI",50951/ind-vs-rsa-1st-odi-south-africa-tour-of-india-2022,india-2022,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,249,India,240,11813,Ruturaj Gaikwad,India,st de Kock b Shamsi,19,42,1,0,45.24,0,0,0,0,0,0,0,0
